NAME_x,white,state_x,county_x,tract,YEAR,NAME_y,black,state_y,county_y,NAME,hispanic,state,county,race_total,white_pct,black_pct,hispanic_pct,majority_race
"Census Tract 1511, Cook County, Illinois",1824,17,31,151100,2021,"Census Tract 1511, Cook County, Illinois",36,17,31,"Census Tract 1511, Cook County, Illinois",3452,17,31,5312,0.3433734939759036,0.00677710843373494,0.6498493975903614,hispanic
Census Tract 1511; Cook County; Illinois,1882,17,31,151100,2022,Census Tract 1511; Cook County; Illinois,59,17,31,Census Tract 1511; Cook County; Illinois,3198,17,31,5139,0.3662191087760265,0.011480832846857365,0.6223000583771162,hispanic
Census Tract 1511; Cook County; Illinois,2019,17,31,151100,2023,Census Tract 1511; Cook County; Illinois,45,17,31,Census Tract 1511; Cook County; Illinois,2752,17,31,4816,0.41922757475083056,0.009343853820598007,0.5714285714285714,hispanic
"Census Tract 1512, Cook County, Illinois",1646,17,31,151200,2018,"Census Tract 1512, Cook County, Illinois",24,17,31,"Census Tract 1512, Cook County, Illinois",1711,17,31,3381,0.4868382135462881,0.00709849157054126,0.5060632948831707,hispanic
"Census Tract 1512, Cook County, Illinois",1567,17,31,151200,2019,"Census Tract 1512, Cook County, Illinois",21,17,31,"Census Tract 1512, Cook County, Illinois",1764,17,31,3352,0.4674821002386635,0.0062649164677804296,0.5262529832935561,hispanic
"Census Tract 1512, Cook County, Illinois",1819,17,31,151200,2020,"Census Tract 1512, Cook County, Illinois",22,17,31,"Census Tract 1512, Cook County, Illinois",1799,17,31,3640,0.4997252747252747,0.006043956043956044,0.49423076923076925,white
"Census Tract 1512, Cook County, Illinois",1929,17,31,151200,2021,"Census Tract 1512, Cook County, Illinois",0,17,31,"Census Tract 1512, Cook County, Illinois",1685,17,31,3614,0.5337576092971776,0.0,0.46624239070282236,white
Census Tract 1512; Cook County; Illinois,1980,17,31,151200,2022,Census Tract 1512; Cook County; Illinois,0,17,31,Census Tract 1512; Cook County; Illinois,1783,17,31,3763,0.5261759234653203,0.0,0.4738240765346798,white
Census Tract 1512; Cook County; Illinois,2005,17,31,151200,2023,Census Tract 1512; Cook County; Illinois,1,17,31,Census Tract 1512; Cook County; Illinois,1694,17,31,3700,0.5418918918918919,0.0002702702702702703,0.4578378378378378,white
"Census Tract 8317, Cook County, Illinois",651,17,31,831700,2018,"Census Tract 8317, Cook County, Illinois",9,17,31,"Census Tract 8317, Cook County, Illinois",1562,17,31,2222,0.292979297929793,0.004050405040504051,0.7029702970297029,hispanic
"Census Tract 8317, Cook County, Illinois",789,17,31,831700,2019,"Census Tract 8317, Cook County, Illinois",22,17,31,"Census Tract 8317, Cook County, Illinois",1392,17,31,2203,0.3581479800272356,0.009986382206082615,0.6318656377666818,hispanic
"Census Tract 8317, Cook County, Illinois",999,17,31,831700,2020,"Census Tract 8317, Cook County, Illinois",39,17,31,"Census Tract 8317, Cook County, Illinois",1037,17,31,2075,0.4814457831325301,0.018795180722891568,0.49975903614457834,hispanic
"Census Tract 8317, Cook County, Illinois",986,17,31,831700,2021,"Census Tract 8317, Cook County, Illinois",44,17,31,"Census Tract 8317, Cook County, Illinois",976,17,31,2006,0.4915254237288136,0.02193419740777667,0.4865403788634098,white
Census Tract 8317; Cook County; Illinois,978,17,31,831700,2022,Census Tract 8317; Cook County; Illinois,61,17,31,Census Tract 8317; Cook County; Illinois,1024,17,31,2063,0.4740668928744547,0.02956858943286476,0.4963645176926806,hispanic
Census Tract 8317; Cook County; Illinois,1003,17,31,831700,2023,Census Tract 8317; Cook County; Illinois,65,17,31,Census Tract 8317; Cook County; Illinois,956,17,31,2024,0.4955533596837945,0.032114624505928856,0.4723320158102767,white
